pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,ttv_flag,st_logg,sy_dist,sy_gaiamag
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,28.1224655,0.1631,,,0,4.63,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,28.12254795,,,,0,4.51,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,28.1224393,0.1563,,,0,4.63,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,28.1224655,0.1631,,,0,4.63,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,,,,,0,,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,28.1224393,,,,0,4.51,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,28.12236175,,,,0,4.51,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,,,,,0,,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,28.1224655,0.1631,,,0,4.63,171.109,12.8566
Kepler-220 d,Kepler-220,1,4,Transit,2014,Kepler,28.122397,0.163,,,0,4.65,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.9029768,,,,0,4.51,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.9027566,0.2261,,,0,4.63,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.90403,0.225,,,0,4.66,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.9027566,0.2261,,,0,4.63,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.902733,0.226,,,0,4.65,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,,,,,0,,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.9029768,0.2166,,,0,4.63,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.9027566,,,,0,4.64,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,,,,,0,,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.9027566,0.2261,,,0,4.63,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.90272529,,,,0,4.51,171.109,12.8566
Kepler-220 e,Kepler-220,1,4,Transit,2014,Kepler,45.90324897,,,,0,4.51,171.109,12.8566
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.79589407,0.0348,,,0,4.54,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.79589407,0.0348,,,0,4.54,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.796,,,,0,,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.79589054,,,,0,4.65,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.79589407,0.0348,,,0,4.54,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.79590004,,,,0,4.65,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.79589407,,,,0,4.55,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.79588244,,,,0,4.65,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.795902,0.036,,,0,4.54,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.79590004,0.0365,,,0,4.54,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,,,,,0,,385.231,13.7486
Kepler-221 b,Kepler-221,1,4,Transit,2014,Kepler,2.795906,0.037,,,0,4.54,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.69058452,0.0559,,,0,4.54,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.6905936,,,,0,4.65,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.69058452,,,,0,4.55,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,,,,,0,,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.690586,0.059,,,0,4.54,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.69058452,0.0559,,,0,4.54,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.69058452,0.0559,,,0,4.54,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.69059163,0.0586,,,0,4.54,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.69058638,,,,0,4.65,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.69059163,,,,0,4.65,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.691,,15.1,0.048,0,,385.231,13.7486
Kepler-221 c,Kepler-221,1,4,Transit,2014,Kepler,5.6905861,0.058,,,0,4.54,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,,,,,0,,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04156,0.087,,,0,4.54,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04157214,0.0855,,,0,4.54,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04156852,0.0817,,,0,4.54,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04156549,,,,0,4.65,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04156852,,,,0,4.55,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04157214,,,,0,4.65,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.041555,0.085,,,0,4.54,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04157503,,,,0,4.65,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04156852,0.0817,,,0,4.54,385.231,13.7486
Kepler-221 d,Kepler-221,1,4,Transit,2014,Kepler,10.04156852,0.0817,,,0,4.54,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.3697231,0.1222,,,1,4.54,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.370081,0.127,,,1,4.54,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.3697231,,,,1,4.55,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.36974658,0.1279,,,1,4.54,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.3697231,0.1222,,,1,4.54,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.36971824,,,,1,4.65,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.369917,0.13,,,1,4.54,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,,,,,1,,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.3697231,0.1222,,,1,4.54,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.36974658,,,,1,4.65,385.231,13.7486
Kepler-221 e,Kepler-221,1,4,Transit,2014,Kepler,18.36980907,,,,1,4.65,385.231,13.7486
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.93699314,,,,0,4.52,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.93699546,,,,0,4.52,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.93699371,0.048,,,0,4.56,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.936981,0.048,,,0,4.55,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.93699478,,,,0,4.52,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.93699371,,,,0,4.54,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,,,,,0,,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.9369952,0.046,,,0,4.62,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.93699314,0.048,,,0,4.56,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.93699371,0.048,,,0,4.56,758.854,15.0603
Kepler-222 b,Kepler-222,1,3,Transit,2014,Kepler,3.93699371,0.048,,,0,4.56,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08881066,,,,1,4.52,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08880336,,,,1,4.52,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08881066,0.0898,,,1,4.56,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08879895,,,,1,4.52,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,,,,,1,,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08881,0.091,,,1,4.55,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08879697,0.0898,,,1,4.56,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08879697,0.0898,,,1,4.56,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08879697,0.0898,,,1,4.56,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.08879697,,,,1,4.54,758.854,15.0603
Kepler-222 c,Kepler-222,1,3,Transit,2014,Kepler,10.088813,0.087,,,1,4.62,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08194365,0.1777,,,1,4.56,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08194365,0.1777,,,1,4.56,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08194365,0.1777,,,1,4.56,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.081912,0.18,,,1,4.55,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08194365,,,,1,4.54,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08193595,,,,1,4.52,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08196251,,,,1,4.52,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,,,,,1,,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08185982,,,,1,4.52,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08209,0.172,,,1,4.62,758.854,15.0603
Kepler-222 d,Kepler-222,1,3,Transit,2014,Kepler,28.08185982,0.1777,,,1,4.56,758.854,15.0603
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38441403,0.0717,,,1,4.39,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38449,,7.4,0.02328,1,,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38441403,0.0717,,,1,4.39,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.385,,4,0.01259,1,,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38402,0.073,,,1,4.39,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.384108,0.073,,,1,4.4,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38443053,,,,1,4.09,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38443269,0.0756,,,1,4.27,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38443269,,,,1,4.09,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38441403,0.0717,,,1,4.39,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,,,,,1,,1859.71,15.3951
Kepler-223 b,Kepler-223,1,4,Transit,2014,Kepler,7.38441403,,,,1,4.46,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.8482024,0.0869,,,1,4.39,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,,,,,1,,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.8482024,,,,1,4.46,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.84792852,,,,1,4.09,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.84696454,,,,1,4.09,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.8482024,0.0869,,,1,4.39,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.84824649,,,,1,4.09,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.848183,0.088,,,1,4.4,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.8482024,0.0869,,,1,4.39,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.848,,12.4,0.03901,1,,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.84564,,5.1,0.01605,1,,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.84824649,0.0916,,,1,4.27,1859.71,15.3951
Kepler-223 c,Kepler-223,1,4,Transit,2014,Kepler,9.84871,0.088,,,1,4.39,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.788759,0.116,,,1,4.4,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,,,,,1,,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.78767172,,,,1,4.09,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.78769446,,,,1,4.46,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.7884,0.116,,,1,4.39,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.78747995,,,,1,4.09,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.78769446,0.1139,,,1,4.39,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.787,,5.9,0.01856,1,,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.78769446,0.1139,,,1,4.39,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.78869,,8,0.02517,1,,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.78769446,0.1139,,,1,4.39,1859.71,15.3951
Kepler-223 d,Kepler-223,1,4,Transit,2014,Kepler,14.78767172,0.1201,,,1,4.27,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.721734,0.14,,,1,4.4,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.7240891,0.1381,,,1,4.39,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.72442147,,,,1,4.09,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.7240891,0.1381,,,1,4.39,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.72567,,4.8,0.0151,1,,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.7243672,,,,1,4.09,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.7240891,0.1381,,,1,4.39,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.72527535,,,,1,4.09,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.7243672,0.1455,,,1,4.27,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.7240891,,,,1,4.46,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,,,,,1,,1859.71,15.3951
Kepler-223 e,Kepler-223,1,4,Transit,2014,Kepler,19.72134,0.14,,,1,4.39,1859.71,15.3951
